ATP,tourney_location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,LBW,LBL,EXW,EXL,tournament_id,loser_id,winner_id,match_id
3,Pune,Maharashtra Open,2019-01-02,ATP250,Outdoor,Hard,2nd Round,3,Paire B.,Vesely J.,52.0,89.0,935.0,629.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.6,2.51,1.61,2.65,1.54,2.48,,,,,Pune_ATP250_2019,106210,105332,Pune_ATP250_2019_105332_106210
3,Pune,Maharashtra Open,2019-01-02,ATP250,Outdoor,Hard,2nd Round,3,Anderson K.,Djere L.,6.0,93.0,4710.0,621.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.35,3.51,1.41,3.8,1.32,3.31,,,,,Pune_ATP250_2019,111513,104731,Pune_ATP250_2019_104731_111513
3,Pune,Maharashtra Open,2019-01-02,ATP250,Outdoor,Hard,2nd Round,3,Munar J.,Bolelli S.,81.0,141.0,663.0,384.0,7.0,5.0,6.0,0.0,,,,,,,2.0,0.0,Completed,2.0,1.72,2.15,1.79,2.15,1.8,2.08,1.75,,,,,Pune_ATP250_2019,104620,144719,Pune_ATP250_2019_144719_104620
3,Pune,Maharashtra Open,2019-01-02,ATP250,Outdoor,Hard,2nd Round,3,Darcis S.,Mmoh M.,,103.0,,563.0,4.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,2.37,1.53,2.52,1.59,2.55,1.68,2.42,1.56,,,,,Pune_ATP250_2019,111581,104327,Pune_ATP250_2019_104327_111581
3,Pune,Maharashtra Open,2019-01-02,ATP250,Outdoor,Hard,2nd Round,3,Simon G.,Ivashka I.,30.0,91.0,1370.0,622.0,6.0,7.0,6.0,2.0,6.0,1.0,,,,,2.0,1.0,Completed,1.44,2.62,1.43,3.07,1.52,3.07,1.45,2.74,,,,,Pune_ATP250_2019,125802,104468,Pune_ATP250_2019_104468_125802
3,Pune,Maharashtra Open,2019-01-02,ATP250,Outdoor,Hard,2nd Round,3,Jaziri M.,Ramanathan R.,45.0,132.0,1014.0,433.0,6.0,7.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.0,1.72,1.95,1.95,2.1,1.98,1.94,1.86,,,,,Pune_ATP250_2019,106368,104291,Pune_ATP250_2019_104291_106368
3,Pune,Maharashtra Open,2019-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,Karlovic I.,Gulbis E.,100.0,95.0,589.0,612.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.1,1.72,2.18,1.78,2.21,1.85,2.12,1.73,,,,,Pune_ATP250_2019,105208,103333,Pune_ATP250_2019_103333_105208
3,Pune,Maharashtra Open,2019-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,Darcis S.,Jaziri M.,,45.0,,1014.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.91,2.02,1.94,2.08,1.82,2.0,,,,,Pune_ATP250_2019,104291,104327,Pune_ATP250_2019_104327_104291
3,Pune,Maharashtra Open,2019-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,Anderson K.,Munar J.,6.0,81.0,4710.0,663.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.28,4.14,1.4,4.4,1.3,3.57,,,,,Pune_ATP250_2019,144719,104731,Pune_ATP250_2019_104731_144719
3,Pune,Maharashtra Open,2019-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,Simon G.,Paire B.,30.0,52.0,1370.0,935.0,3.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.66,2.2,1.56,2.64,1.67,2.64,1.56,2.44,,,,,Pune_ATP250_2019,105332,104468,Pune_ATP250_2019_104468_105332
3,Pune,Maharashtra Open,2019-01-04,ATP250,Outdoor,Hard,Semifinals,3,Karlovic I.,Darcis S.,100.0,,589.0,,7.0,6.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.53,2.5,1.55,2.66,1.6,2.68,1.53,2.53,,,,,Pune_ATP250_2019,104327,103333,Pune_ATP250_2019_103333_104327
3,Pune,Maharashtra Open,2019-01-04,ATP250,Outdoor,Hard,Semifinals,3,Anderson K.,Simon G.,6.0,30.0,4710.0,1370.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.41,3.22,1.44,3.31,1.39,3.03,,,,,Pune_ATP250_2019,104468,104731,Pune_ATP250_2019_104731_104468
3,Pune,Maharashtra Open,2019-01-05,ATP250,Outdoor,Hard,The Final,3,Anderson K.,Karlovic I.,6.0,100.0,4710.0,589.0,7.0,6.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.28,3.75,1.3,3.99,1.3,4.25,1.27,3.83,,,,,Pune_ATP250_2019,103333,104731,Pune_ATP250_2019_104731_103333
4,Auckland,ASB Classic,2019-01-06,ATP250,Outdoor,Hard,1st Round,3,Fritz T.,Copil M.,50.0,61.0,933.0,823.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.53,2.37,1.67,2.32,1.67,2.45,1.59,2.34,,,,,Auckland_ATP250_2019,105657,126203,Auckland_ATP250_2019_126203_105657
4,Auckland,ASB Classic,2019-01-07,ATP250,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Klahn B.,34.0,76.0,1125.0,699.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.48,2.84,1.55,2.86,1.48,2.64,,,,,Auckland_ATP250_2019,105614,104259,Auckland_ATP250_2019_104259_105614
4,Auckland,ASB Classic,2019-01-07,ATP250,Outdoor,Hard,1st Round,3,Struff J.L.,Djere L.,58.0,91.0,855.0,621.0,7.0,6.0,2.0,0.0,,,,,,,1.0,0.0,Retired,1.4,2.75,1.48,2.82,1.55,3.01,1.46,2.72,,,,,Auckland_ATP250_2019,111513,105526,Auckland_ATP250_2019_105526_111513
4,Auckland,ASB Classic,2019-01-07,ATP250,Outdoor,Hard,1st Round,3,Norrie C.,Paire B.,93.0,55.0,616.0,890.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.67,2.33,1.75,2.35,1.66,2.23,,,,,Auckland_ATP250_2019,105332,111815,Auckland_ATP250_2019_111815_105332
4,Auckland,ASB Classic,2019-01-07,ATP250,Outdoor,Hard,1st Round,3,Sandgren T.,Marterer M.,63.0,70.0,814.0,732.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.63,1.54,2.65,1.6,2.48,1.54,,,,,Auckland_ATP250_2019,109739,105815,Auckland_ATP250_2019_105815_109739
4,Auckland,ASB Classic,2019-01-07,ATP250,Outdoor,Hard,1st Round,3,Berrettini M.,Mcdonald M.,52.0,79.0,916.0,688.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.85,2.04,1.9,2.11,1.8,2.01,,,,,Auckland_ATP250_2019,111456,126610,Auckland_ATP250_2019_126610_111456
4,Auckland,ASB Classic,2019-01-07,ATP250,Outdoor,Hard,1st Round,3,Sousa J.,Shapovalov D.,44.0,27.0,1017.0,1440.0,4.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,2.75,1.4,2.9,1.46,2.98,1.53,2.71,1.47,,,,,Auckland_ATP250_2019,133430,105311,Auckland_ATP250_2019_105311_133430
4,Auckland,ASB Classic,2019-01-07,ATP250,Outdoor,Hard,1st Round,3,Mayer L.,Johnson S.,54.0,33.0,895.0,1190.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.75,1.4,2.62,1.55,2.75,1.57,2.56,1.51,,,,,Auckland_ATP250_2019,105449,104919,Auckland_ATP250_2019_104919_105449
4,Auckland,ASB Classic,2019-01-08,ATP250,Outdoor,Hard,1st Round,3,Ferrer D.,Haase R.,124.0,49.0,460.0,940.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.8,1.9,1.74,2.2,1.85,2.25,1.72,2.12,,,,,Auckland_ATP250_2019,104898,103970,Auckland_ATP250_2019_103970_104898
4,Auckland,ASB Classic,2019-01-08,ATP250,Outdoor,Hard,1st Round,3,Gojowczyk P.,Pella G.,60.0,66.0,830.0,790.0,6.0,1.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.72,2.0,1.79,2.13,1.8,2.15,1.76,2.06,,,,,Auckland_ATP250_2019,105550,105376,Auckland_ATP250_2019_105376_105550
4,Auckland,ASB Classic,2019-01-08,ATP250,Outdoor,Hard,1st Round,3,Statham J.,Chung H.,360.0,25.0,56.0,1585.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,7.0,1.1,7.75,1.11,8.25,1.11,7.07,1.1,,,,,Auckland_ATP250_2019,111202,104907,Auckland_ATP250_2019_104907_111202
4,Auckland,ASB Classic,2019-01-08,ATP250,Outdoor,Hard,1st Round,3,Humbert U.,Cuevas P.,98.0,90.0,584.0,630.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.65,2.37,1.67,2.4,1.61,2.32,,,,,Auckland_ATP250_2019,104655,200005,Auckland_ATP250_2019_200005_104655
4,Auckland,ASB Classic,2019-01-08,ATP250,Outdoor,Hard,2nd Round,3,Fritz T.,Isner J.,50.0,10.0,933.0,3155.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.53,1.59,2.59,1.65,2.4,1.58,,,,,Auckland_ATP250_2019,104545,126203,Auckland_ATP250_2019_126203_104545
4,Auckland,ASB Classic,2019-01-08,ATP250,Outdoor,Hard,2nd Round,3,Sandgren T.,Cecchinato M.,63.0,18.0,814.0,1889.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.66,2.37,1.67,2.4,1.63,2.28,,,,,Auckland_ATP250_2019,106065,105815,Auckland_ATP250_2019_105815_106065
4,Auckland,ASB Classic,2019-01-09,ATP250,Outdoor,Hard,2nd Round,3,Mayer L.,Berrettini M.,54.0,52.0,895.0,916.0,5.0,7.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.5,1.5,2.44,1.63,2.56,1.65,2.4,1.58,,,,,Auckland_ATP250_2019,126610,104919,Auckland_ATP250_2019_104919_126610
4,Auckland,ASB Classic,2019-01-09,ATP250,Outdoor,Hard,2nd Round,3,Fognini F.,Gojowczyk P.,13.0,60.0,2315.0,830.0,6.0,2.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.53,2.37,1.64,2.42,1.67,2.45,1.61,2.32,,,,,Auckland_ATP250_2019,105376,104926,Auckland_ATP250_2019_104926_105376
4,Auckland,ASB Classic,2019-01-09,ATP250,Outdoor,Hard,2nd Round,3,Kohlschreiber P.,Humbert U.,34.0,98.0,1125.0,584.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.61,2.48,1.67,2.5,1.59,2.36,,,,,Auckland_ATP250_2019,200005,104259,Auckland_ATP250_2019_104259_200005
4,Auckland,ASB Classic,2019-01-09,ATP250,Outdoor,Hard,2nd Round,3,Norrie C.,Sousa J.,93.0,44.0,616.0,1017.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.56,2.6,1.63,2.6,1.57,2.4,,,,,Auckland_ATP250_2019,105311,111815,Auckland_ATP250_2019_111815_105311
4,Auckland,ASB Classic,2019-01-09,ATP250,Outdoor,Hard,2nd Round,3,Carreno Busta P.,Ferrer D.,24.0,124.0,1705.0,460.0,1.0,1.0,,,,,,,,,0.0,0.0,Retired,2.37,1.53,2.76,1.51,2.76,1.6,2.53,1.52,,,,,Auckland_ATP250_2019,103970,105807,Auckland_ATP250_2019_105807_103970
4,Auckland,ASB Classic,2019-01-09,ATP250,Outdoor,Hard,2nd Round,3,Struff J.L.,Statham J.,58.0,360.0,855.0,56.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.18,4.5,1.22,4.83,1.25,5.3,1.21,4.48,,,,,Auckland_ATP250_2019,104907,105526,Auckland_ATP250_2019_105526_104907
4,Auckland,ASB Classic,2019-01-09,ATP250,Outdoor,Hard,Quarterfinals,3,Sandgren T.,Mayer L.,63.0,54.0,814.0,895.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.61,2.3,1.75,2.24,1.75,2.5,1.67,2.23,,,,,Auckland_ATP250_2019,104919,105815,Auckland_ATP250_2019_105815_104919
4,Auckland,ASB Classic,2019-01-10,ATP250,Outdoor,Hard,Quarterfinals,3,Kohlschreiber P.,Fognini F.,34.0,13.0,1125.0,2315.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.57,2.37,1.56,2.63,1.6,2.75,1.53,2.54,,,,,Auckland_ATP250_2019,104926,104259,Auckland_ATP250_2019_104259_104926
4,Auckland,ASB Classic,2019-01-10,ATP250,Outdoor,Hard,Quarterfinals,3,Norrie C.,Fritz T.,93.0,50.0,616.0,933.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.81,2.15,1.95,2.15,1.82,2.01,,,,,Auckland_ATP250_2019,126203,111815,Auckland_ATP250_2019_111815_126203
4,Auckland,ASB Classic,2019-01-10,ATP250,Outdoor,Hard,Quarterfinals,3,Struff J.L.,Carreno Busta P.,58.0,24.0,855.0,1705.0,7.0,6.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.8,2.0,1.87,2.06,1.88,2.1,1.8,2.02,,,,,Auckland_ATP250_2019,105807,105526,Auckland_ATP250_2019_105526_105807
4,Auckland,ASB Classic,2019-01-11,ATP250,Outdoor,Hard,Semifinals,3,Sandgren T.,Kohlschreiber P.,63.0,34.0,814.0,1125.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,3.0,1.4,3.02,1.45,3.1,1.47,2.9,1.42,,,,,Auckland_ATP250_2019,104259,105815,Auckland_ATP250_2019_105815_104259
4,Auckland,ASB Classic,2019-01-11,ATP250,Outdoor,Hard,Semifinals,3,Norrie C.,Struff J.L.,93.0,58.0,616.0,855.0,7.0,5.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.61,2.3,1.69,2.32,1.71,2.38,1.64,2.27,,,,,Auckland_ATP250_2019,105526,111815,Auckland_ATP250_2019_111815_105526
4,Auckland,ASB Classic,2019-01-12,ATP250,Outdoor,Hard,The Final,3,Sandgren T.,Norrie C.,63.0,93.0,814.0,616.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.2,1.66,2.3,1.71,2.35,1.8,2.18,1.7,,,,,Auckland_ATP250_2019,111815,105815,Auckland_ATP250_2019_105815_111815
5,Sydney,Sydney International,2019-01-06,ATP250,Outdoor,Hard,1st Round,3,Klizan M.,Popyrin A.,40.0,149.0,1050.0,367.0,7.0,6.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.61,2.2,1.72,2.22,1.77,2.45,1.68,2.18,,,,,Sydney_ATP250_2019,200615,105373,Sydney_ATP250_2019_105373_200615
5,Sydney,Sydney International,2019-01-06,ATP250,Outdoor,Hard,1st Round,3,Thompson J.,Mannarino A.,72.0,41.0,715.0,1045.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.65,2.37,1.71,2.4,1.63,2.28,,,,,Sydney_ATP250_2019,105173,111442,Sydney_ATP250_2019_111442_105173
5,Sydney,Sydney International,2019-01-07,ATP250,Outdoor,Hard,1st Round,3,Querrey S.,Jaziri M.,48.0,42.0,955.0,1042.0,6.0,1.0,4.0,1.0,,,,,,,1.0,0.0,Retired,1.33,3.25,1.35,3.44,1.45,3.46,1.36,3.16,,,,,Sydney_ATP250_2019,104291,105023,Sydney_ATP250_2019_105023_104291
5,Sydney,Sydney International,2019-01-07,ATP250,Outdoor,Hard,1st Round,3,Opelka R.,Ramos-Vinolas A.,102.0,65.0,561.0,790.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.58,2.52,1.63,2.52,1.59,2.36,,,,,Sydney_ATP250_2019,105077,124187,Sydney_ATP250_2019_124187_105077
5,Sydney,Sydney International,2019-01-07,ATP250,Outdoor,Hard,1st Round,3,De Minaur A.,Lajovic D.,29.0,45.0,1253.0,1010.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.31,3.76,1.33,3.85,1.29,3.59,,,,,Sydney_ATP250_2019,105583,200282,Sydney_ATP250_2019_200282_105583
5,Sydney,Sydney International,2019-01-07,ATP250,Outdoor,Hard,1st Round,3,Andreozzi G.,Ebden M.,80.0,47.0,682.0,981.0,3.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,,,,,4.6,1.25,4.2,1.22,,,,,Sydney_ATP250_2019,105051,105819,Sydney_ATP250_2019_105819_105051
5,Sydney,Sydney International,2019-01-07,ATP250,Outdoor,Hard,1st Round,3,Nishioka Y.,Harrison R.,75.0,81.0,701.0,660.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.79,2.12,1.89,2.25,1.72,2.13,,,,,Sydney_ATP250_2019,105992,106415,Sydney_ATP250_2019_106415_105992
5,Sydney,Sydney International,2019-01-08,ATP250,Outdoor,Hard,1st Round,3,Seppi A.,Chardy J.,37.0,36.0,1100.0,1120.0,7.0,5.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.37,1.53,2.51,1.58,2.55,1.61,2.43,1.56,,,,,Sydney_ATP250_2019,104871,104312,Sydney_ATP250_2019_104312_104871
5,Sydney,Sydney International,2019-01-08,ATP250,Outdoor,Hard,1st Round,3,Garcia-Lopez G.,Kudla D.,101.0,62.0,565.0,818.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.11,1.8,2.17,1.83,2.07,1.76,,,,,Sydney_ATP250_2019,106045,104198,Sydney_ATP250_2019_104198_106045
5,Sydney,Sydney International,2019-01-08,ATP250,Outdoor,Hard,1st Round,3,Rublev A.,Pouille L.,84.0,30.0,655.0,1245.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.55,2.61,1.6,2.65,1.53,2.5,,,,,Sydney_ATP250_2019,106298,126094,Sydney_ATP250_2019_126094_106298
5,Sydney,Sydney International,2019-01-08,ATP250,Outdoor,Hard,1st Round,3,Millman J.,Tiafoe F.,38.0,39.0,1083.0,1080.0,4.0,6.0,7.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.53,2.37,1.67,2.33,1.72,2.45,1.61,2.33,,,,,Sydney_ATP250_2019,126207,105357,Sydney_ATP250_2019_105357_126207
5,Sydney,Sydney International,2019-01-08,ATP250,Outdoor,Hard,1st Round,3,Fucsovics M.,Duckworth J.,35.0,238.0,1122.0,206.0,3.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.33,3.25,1.39,3.25,1.4,3.3,1.36,3.15,,,,,Sydney_ATP250_2019,105902,105916,Sydney_ATP250_2019_105916_105902
5,Sydney,Sydney International,2019-01-08,ATP250,Outdoor,Hard,2nd Round,3,Thompson J.,Daniel T.,72.0,78.0,715.0,691.0,3.0,6.0,7.0,6.0,6.0,0.0,,,,,2.0,1.0,Completed,1.5,2.5,1.49,2.84,1.54,3.2,1.47,2.69,,,,,Sydney_ATP250_2019,106121,111442,Sydney_ATP250_2019_111442_106121
5,Sydney,Sydney International,2019-01-09,ATP250,Outdoor,Hard,2nd Round,3,Nishioka Y.,Rublev A.,75.0,84.0,701.0,655.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.48,1.61,2.51,1.63,2.4,1.57,,,,,Sydney_ATP250_2019,126094,106415,Sydney_ATP250_2019_106415_126094
5,Sydney,Sydney International,2019-01-09,ATP250,Outdoor,Hard,2nd Round,3,De Minaur A.,Opelka R.,29.0,102.0,1253.0,561.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.37,3.4,1.33,6.25,1.17,5.39,,,,,Sydney_ATP250_2019,124187,200282,Sydney_ATP250_2019_200282_124187
5,Sydney,Sydney International,2019-01-09,ATP250,Outdoor,Hard,2nd Round,3,Schwartzman D.,Garcia-Lopez G.,19.0,101.0,1880.0,565.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.58,2.54,1.67,2.55,1.58,2.4,,,,,Sydney_ATP250_2019,104198,106043,Sydney_ATP250_2019_106043_104198
5,Sydney,Sydney International,2019-01-09,ATP250,Outdoor,Hard,2nd Round,3,Seppi A.,Klizan M.,37.0,40.0,1100.0,1050.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.96,1.94,2.06,2.15,1.81,2.0,,,,,Sydney_ATP250_2019,105373,104312,Sydney_ATP250_2019_104312_105373
5,Sydney,Sydney International,2019-01-09,ATP250,Outdoor,Hard,2nd Round,3,Tsitsipas S.,Andreozzi G.,15.0,80.0,2095.0,682.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.15,6.35,1.18,6.35,1.14,5.64,,,,,Sydney_ATP250_2019,105819,126774,Sydney_ATP250_2019_126774_105819
5,Sydney,Sydney International,2019-01-09,ATP250,Outdoor,Hard,2nd Round,3,Millman J.,Fucsovics M.,38.0,35.0,1083.0,1122.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.12,1.81,2.2,1.9,2.07,1.76,,,,,Sydney_ATP250_2019,105916,105357,Sydney_ATP250_2019_105357_105916
5,Sydney,Sydney International,2019-01-09,ATP250,Outdoor,Hard,2nd Round,3,Simon G.,Querrey S.,31.0,48.0,1210.0,955.0,7.0,6.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.83,1.83,1.99,1.92,2.05,1.95,1.93,1.88,,,,,Sydney_ATP250_2019,105023,104468,Sydney_ATP250_2019_104468_105023
5,Sydney,Sydney International,2019-01-10,ATP250,Outdoor,Hard,Quarterfinals,3,Seppi A.,Tsitsipas S.,37.0,15.0,1100.0,2095.0,4.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,3.5,1.3,3.7,1.34,3.9,1.35,3.49,1.31,,,,,Sydney_ATP250_2019,126774,104312,Sydney_ATP250_2019_104312_126774
5,Sydney,Sydney International,2019-01-10,ATP250,Outdoor,Hard,Quarterfinals,3,Schwartzman D.,Nishioka Y.,19.0,75.0,1880.0,701.0,6.0,1.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.72,2.1,1.78,2.19,1.8,2.2,1.74,2.11,,,,,Sydney_ATP250_2019,106415,106043,Sydney_ATP250_2019_106043_106415
5,Sydney,Sydney International,2019-01-10,ATP250,Outdoor,Hard,Quarterfinals,3,De Minaur A.,Thompson J.,29.0,72.0,1253.0,715.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.28,3.75,1.32,3.79,1.33,3.8,1.29,3.6,,,,,Sydney_ATP250_2019,111442,200282,Sydney_ATP250_2019_200282_111442
5,Sydney,Sydney International,2019-01-10,ATP250,Outdoor,Hard,Quarterfinals,3,Simon G.,Millman J.,31.0,38.0,1210.0,1083.0,7.0,5.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.8,2.0,1.83,2.11,1.87,2.17,1.8,2.02,,,,,Sydney_ATP250_2019,105357,104468,Sydney_ATP250_2019_104468_105357
5,Sydney,Sydney International,2019-01-11,ATP250,Outdoor,Hard,Semifinals,3,Seppi A.,Schwartzman D.,37.0,19.0,1100.0,1880.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.61,1.57,2.8,1.57,2.63,1.5,,,,,Sydney_ATP250_2019,106043,104312,Sydney_ATP250_2019_104312_106043
5,Sydney,Sydney International,2019-01-12,ATP250,Outdoor,Hard,Semifinals,3,De Minaur A.,Simon G.,29.0,31.0,1253.0,1210.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.44,3.06,1.48,3.1,1.42,2.91,,,,,Sydney_ATP250_2019,104468,200282,Sydney_ATP250_2019_200282_104468
5,Sydney,Sydney International,2019-01-12,ATP250,Outdoor,Hard,The Final,3,De Minaur A.,Seppi A.,29.0,37.0,1253.0,1100.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.39,3.35,1.4,3.5,1.36,3.22,,,,,Sydney_ATP250_2019,104312,200282,Sydney_ATP250_2019_200282_104312
6,Melbourne,Australian Open,2019-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Anderson K.,Mannarino A.,6.0,42.0,4810.0,1045.0,6.0,3.0,5.0,7.0,6.0,2.0,6.0,1.0,,,3.0,1.0,Completed,1.06,10.0,1.05,13.28,1.08,13.28,1.06,9.96,,,,,Melbourne_Grand Slam_2019,105173,104731,Melbourne_Grand Slam_2019_104731_105173
6,Melbourne,Australian Open,2019-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Basilashvili N.,Eubanks C.,20.0,170.0,1820.0,312.0,6.0,4.0,4.0,6.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.2,4.5,1.24,4.61,1.3,4.66,1.23,4.28,,,,,Melbourne_Grand Slam_2019,111153,105932,Melbourne_Grand Slam_2019_105932_111153
6,Melbourne,Australian Open,2019-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Albot R.,Mmoh M.,98.0,107.0,585.0,526.0,3.0,6.0,6.0,3.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,2.1,1.72,2.19,1.76,2.22,1.77,2.14,1.72,,,,,Melbourne_Grand Slam_2019,111581,105430,Melbourne_Grand Slam_2019_105430_111581
6,Melbourne,Australian Open,2019-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Travaglia S.,Andreozzi G.,137.0,77.0,401.0,708.0,6.0,7.0,6.0,2.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.4,3.0,1.45,2.97,1.5,3.02,1.44,2.82,,,,,Melbourne_Grand Slam_2019,105819,105882,Melbourne_Grand Slam_2019_105882_105819
6,Melbourne,Australian Open,2019-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Kecmanovic M.,28.0,125.0,1410.0,458.0,7.0,6.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.5,2.62,1.5,2.81,1.5,2.9,1.47,2.72,,,,,Melbourne_Grand Slam_2019,200175,104269,Melbourne_Grand Slam_2019_104269_200175
6,Melbourne,Australian Open,2019-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Cuevas P.,Lajovic D.,94.0,46.0,616.0,1010.0,6.0,4.0,7.0,5.0,6.0,1.0,,,,,3.0,0.0,Completed,3.2,1.36,3.51,1.35,3.51,1.76,3.11,1.38,,,,,Melbourne_Grand Slam_2019,105583,104655,Melbourne_Grand Slam_2019_104655_105583
6,Melbourne,Australian Open,2019-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Haase R.,Garcia-Lopez G.,58.0,100.0,860.0,582.0,7.0,5.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,2.1,1.72,2.16,1.78,2.16,1.85,2.08,1.76,,,,,Melbourne_Grand Slam_2019,104198,104898,Melbourne_Grand Slam_2019_104898_104198
